date,gz_spread,ebp,est_prob
1990-07-01,1.1634444416910608,0.0796990871531833,0.24087874769744125
1990-08-01,1.1061110337510054,-0.20405411993545375,0.14936110374156983
1990-09-01,1.1264534675711542,0.00393973870311104,0.21385774653068623
1990-10-01,1.4096893151727503,0.20679446201295115,0.29009183988700193
1990-11-01,1.5593720738148495,0.3189728603831985,0.3370959107639482
1990-12-01,1.55407931040216,0.40619804815811333,0.3755425796266929
1991-01-01,1.5753063713913562,0.4368097555174504,0.3893578287804449
1991-02-01,1.40932632338943,0.3515496774895088,0.351282066875847
1991-03-01,1.3712527152405962,0.28505451100603363,0.3225680544533308
1991-04-01,1.3575809833646726,0.23897446173813996,0.3032606568296128
1991-05-01,1.306838869407792,0.21918248298056,0.2951295520351862
1991-06-01,1.284667825713587,0.12269113309463742,0.25700185748253135
1991-07-01,1.387224232066653,0.23114556711628964,0.3000323498408155
1991-08-01,1.2891800645210774,0.1599133316239374,0.27140145999909815
1991-09-01,1.391658969368095,0.1967063837873189,0.2860194345909801
1991-10-01,1.3602401691063732,0.18114806250513715,0.27979256997785146
1991-11-01,1.3527063705072109,0.1904922570852412,0.2835244830551782
1991-12-01,1.5262181187551749,0.21718596141229707,0.2943149286051374
1992-01-01,1.3262814835950587,0.08168786611287748,0.24161225146010912
1992-02-01,1.2807817028143311,0.11743915845727272,0.25500257604289545
1992-03-01,1.2056136270943596,0.05997619835343304,0.2336705194263199
1992-04-01,1.2117375492802047,0.05358187730062447,0.23135948359879993
1992-05-01,1.2188768459753023,0.01938540451000392,0.2192189540194035
1992-06-01,1.1959249512204364,-0.00284388163671134,0.21152748396392665
1992-07-01,1.253600891106479,-0.0669103099402224,0.1902630698816236
1992-08-01,1.404895180409834,0.07775889521640966,0.2401643328279576
1992-09-01,1.5244770803078342,0.17640784550731214,0.27790856180351264
1992-10-01,1.403574385691044,0.09408178864568506,0.24621059977263984
1992-11-01,1.2853500202432009,0.06791642076256399,0.23655800255703924
1992-12-01,1.3507223298121191,0.1034906719002553,0.24973253931462408
1993-01-01,1.3750521751449547,0.06400199944607499,0.235132064919322
1993-02-01,1.4125877296833664,0.05557470256935581,0.2320783601401444
1993-03-01,1.3627658369837072,0.02142707554094869,0.21993335620862203
1993-04-01,1.4126875563239631,0.04770851102740425,0.22924801095049296
1993-05-01,1.3287865367715457,0.0182796470936466,0.21883259539134295
1993-06-01,1.316531756094792,-0.05810885874196314,0.19310401778806224
1993-07-01,1.28982897361313,-0.06333877362699813,0.1914127874306569
1993-08-01,1.372583048433573,-0.06231122338479422,0.19174435436569529
1993-09-01,1.4106534557272337,0.02413063773864832,0.22088141379800696
1993-10-01,1.353443960411806,-0.0460840442881274,0.1970270137249721
1993-11-01,1.2770762409107863,-0.1346905484624965,0.16925441023013235
1993-12-01,1.249174293939316,-0.17172094406462213,0.1584314900456176
1994-01-01,1.2077632090258623,-0.24799902842455013,0.13759965897506984
1994-02-01,1.1184090580825374,-0.42978580206549566,0.09573667231136182
1994-03-01,1.2051077739997216,-0.3103536329236356,0.12202228439872964
1994-04-01,1.2167622129020608,-0.26394434929088484,0.13349271178389585
1994-05-01,1.244598990389204,-0.26381250158229697,0.13352632166100856
1994-06-01,1.204977045674812,-0.3124394191610924,0.12152353927065798
1994-07-01,1.1962482000376855,-0.2974266966858561,0.12514538798348893
1994-08-01,1.17288129705934,-0.27045911732195616,0.13183924704795516
1994-09-01,1.1605153129941332,-0.38652478998147366,0.1047298816896562
1994-10-01,1.1795662827423787,-0.31185188890628823,0.12166388203825022
1994-11-01,1.232886706949976,-0.25242287289454457,0.13645168517006942
1994-12-01,1.263289726074753,-0.1949920396528655,0.1518675883455611
1995-01-01,1.2512170925604085,-0.24268565800365735,0.13898715305078166
1995-02-01,1.2240046874605437,-0.2773774094035599,0.13009889439866326
1995-03-01,1.2228629213396476,-0.28430284863137456,0.12837273294673843
1995-04-01,1.1949993870082996,-0.23296925846029892,0.14154898431457505
1995-05-01,1.2954735798236707,-0.31254709307898954,0.12149783165231633
1995-06-01,1.321234554353952,-0.13536224170167863,0.16905396180324095
1995-07-01,1.2374917337510545,-0.3033459511372276,0.12370845553600598
1995-08-01,1.2574280233551791,-0.1987986940769355,0.1508113202967337
1995-09-01,1.2515433114759569,-0.15920677362884317,0.16203709232288352
1995-10-01,1.3291778253761497,-0.12128645796841186,0.17328636776666215
1995-11-01,1.38600605291551,-0.03808148880560402,0.1996643155329428
1995-12-01,1.3987608445493238,-0.04960826104334504,0.19587230026343064
1996-01-01,1.3798518647079732,-0.09967195615147206,0.17991568193859056
1996-02-01,1.2923560350429768,-0.298867122608409,0.12479464798979414
1996-03-01,1.2494785032602491,-0.3228784051764295,0.11904894509334862
1996-04-01,1.25153265708826,-0.2771342185785668,0.13015980012155398
1996-05-01,1.195814422682287,-0.3095187709831264,0.12222231564623826
1996-06-01,1.2609186260945893,-0.26266261854148043,0.1338196900870142
1996-07-01,1.272053542964232,-0.31527034283066135,0.1208489145741622
1996-08-01,1.2432631569917818,-0.38325287000941866,0.10543414517561854
1996-09-01,1.2271245396261723,-0.3806005880416992,0.10600754376511182
1996-10-01,1.266491936259749,-0.3263697300617321,0.11822931028480808
1996-11-01,1.31817801498652,-0.2731430730140232,0.13116217886640102
1996-12-01,1.2388183529358323,-0.38891059198604894,0.1042185025218046
1997-01-01,1.2745427247930488,-0.3346054647601058,0.11631169193960354
1997-02-01,1.2070287877797572,-0.4519158938655763,0.09136203800030591
1997-03-01,1.212266329662525,-0.477750619717918,0.08644464054927066
1997-04-01,1.2151573035108112,-0.43740630349883447,0.09421319584298322
1997-05-01,1.1726087286478115,-0.43634427718252833,0.09442443515748546
1997-06-01,1.1464002593079474,-0.5353483022160097,0.07619785824539223
1997-07-01,1.2048841340867713,-0.5034554786783427,0.08175108535256687
1997-08-01,1.1411809753968845,-0.500312306612152,0.08231448074962562
1997-09-01,1.1525907310407637,-0.5493856260049201,0.07384664283519898
1997-10-01,1.2844799810446164,-0.42910953625663306,0.095872740659752
1997-11-01,1.3081461461691346,-0.3241956224975313,0.11873924083486229
1997-12-01,1.3018474395561082,-0.3898864489122682,0.10400985714737242
1998-01-01,1.3488771294798076,-0.34974257458958724,0.1128449197497514
1998-02-01,1.317789963373884,-0.3249863570494538,0.11855359687864932
1998-03-01,1.2993012864624092,-0.3728684156222,0.10769201911111914
1998-04-01,1.210001159192273,-0.401497061232565,0.10155063030831642
1998-05-01,1.2113056221979115,-0.36554600776578305,0.10930492432665506
1998-06-01,1.3127014396411365,-0.32617050908826895,0.1182759724331604
1998-07-01,1.3629479363057384,-0.28992056724450666,0.12698424946654002
1998-08-01,1.999872683689536,0.11287866635375754,0.2532731465940689
1998-09-01,2.118701825645259,0.10196873950602292,0.24916104064331632
1998-10-01,2.25855932734208,0.22808257009860175,0.2987735439052003
1998-11-01,1.9969700129241073,0.20256647598230493,0.28838175912511865
1998-12-01,1.9540907357906976,0.06798956616332541,0.2365846930297426
1999-01-01,1.9122936908183232,0.06196764341127081,0.23439287259313069
1999-02-01,1.782909271878077,-0.15455945028327567,0.1633895899812381
1999-03-01,1.6737158382498916,-0.15106836390143985,0.1644104006151262
1999-04-01,1.6214965015049436,-0.19207064673016272,0.1526815402093899
1999-05-01,1.655853296033276,-0.1857670575074737,0.15444767341489174
1999-06-01,1.696064927466914,-0.12585065133438222,0.17190664236504177
1999-07-01,1.7541497126855274,-0.0758114099437246,0.187416220519522
1999-08-01,1.9666456036776072,-0.01772826039769914,0.20646691097953968
1999-09-01,2.027602143549194,0.11066313750572544,0.2524352050335369
1999-10-01,2.0937154079093654,0.12769640721701905,0.25891478759119363
1999-11-01,2.04524467377717,0.09222735116926796,0.24551960092262284
1999-12-01,1.8633514807095184,-0.1338172792451895,0.16951524151569106
2000-01-01,1.9503208316579963,0.04506578804160877,0.22830148926291777
2000-02-01,2.122469497998492,0.13975619772859016,0.26355390277913016
2000-03-01,2.4746867982025123,0.41347634452913296,0.37881362841967847
2000-04-01,2.636578232022321,0.5683710147313046,0.45012423257756784
2000-05-01,2.8051403611200603,0.7477269766952226,0.5346016386808756
2000-06-01,2.815740900392646,0.7836855005166785,0.551473012549945
2000-07-01,2.940392653659896,0.8685356183542163,0.5908636189577072
2000-08-01,3.064164062818344,1.0179278437637151,0.6578152963022369
2000-09-01,3.221429687322634,1.130992404121947,0.7054948574041779
2000-10-01,3.66573053302497,1.531343736668156,0.8446878420361982
2000-11-01,3.7679453025704417,1.615023769996014,0.8671268676115121
2000-12-01,3.786627679696912,1.6106891785799822,0.866022401180373
2001-01-01,3.3987943030304257,1.1520454171158354,0.7140236221991341
2001-02-01,3.320259046039761,1.1730392270507144,0.7224096972118567
2001-03-01,3.275322881028066,1.1053128120717566,0.6949357906052307
2001-04-01,3.1992047668304915,0.9283699666627374,0.6181231033234057
2001-05-01,2.99409454916731,0.787337008085145,0.5531815853288298
2001-06-01,3.0908823417484097,1.0169554249339243,0.6573926368466219
2001-07-01,3.030825336534513,0.7900464837970458,0.5544487371579944
2001-08-01,3.0174429763564965,0.7611812352481886,0.5409231765419114
2001-09-01,3.534254959925907,1.2239553458097627,0.7422353087979181
2001-10-01,3.433228929291901,1.04000111372626,0.6673553343525233
2001-11-01,2.9796090842665763,-0.03510644424214426,0.20065015470788497
2001-12-01,2.894863040235323,0.4220520046186169,0.3826788970561235
2002-01-01,2.9267066033984404,0.5731444567716082,0.4523603279657056
2002-02-01,2.961224934755379,0.770481376035312,0.5452869416544789
2002-03-01,2.6127386599998257,0.2935931846662858,0.32620099651491485
2002-04-01,2.649669083245878,0.4094890731544432,0.3770205567322311
2002-05-01,2.7266109720343135,0.500332551785327,0.4184573698897413
2002-06-01,3.2615351769522434,0.9439546808191062,0.6251340219588901
2002-07-01,4.057614473448054,1.5434550306531905,0.8480818463516281
2002-08-01,3.934130329366459,1.4415945547910702,0.8179905286911952
2002-09-01,4.263755955308851,1.6216726338652083,0.8688088048575813
2002-10-01,4.309243195786829,1.4360831831999752,0.8162625576021301
2002-11-01,3.754399379107968,1.0376919892627663,0.666362262088292
2002-12-01,3.6529048800724153,0.893022572038694,0.602080826764874
2003-01-01,3.5427627570077607,0.8390494340802119,0.5772577210528376
2003-02-01,3.4249538777745374,0.6374753848341688,0.4826146380274132
2003-03-01,3.187691969617008,0.14389537053593493,0.26515586571622773
2003-04-01,2.713838329878697,0.03140623220218019,0.2234443328711545
2003-05-01,2.7958014065957624,-0.4711966179098135,0.0876729886733848
2003-06-01,2.5305420888416505,-0.39814092531038847,0.10225709672652648
2003-07-01,2.4298908380653383,-1.0269058651044376,0.02207491717705115
2003-08-01,2.384060738422287,-0.2161452047759207,0.1460600651165047
2003-09-01,2.4163585675112564,-0.5440047386231637,0.07474128779100546
2003-10-01,2.0957567035480418,-0.531222826452054,0.07689958583030639
2003-11-01,2.0016541560655066,-0.5522922962575318,0.0733667864645462
2003-12-01,1.909077859586521,-0.5332980146591524,0.07654599266975964
2004-01-01,1.7831847060063457,-0.7162245821775901,0.04997366980614977
2004-02-01,1.9179989333827647,-0.34851943733423596,0.11312227834689877
2004-03-01,1.929099517325484,-0.5258180958258047,0.07782632990116145
2004-04-01,1.7633725205317112,-0.7396326261647259,0.04718311683245334
2004-05-01,1.9095392757487528,-0.3695348654225123,0.10842416066490625
2004-06-01,1.816771472529258,-0.3875210942460001,0.10451611062730189
2004-07-01,1.746600004602963,-0.3268639670857716,0.11811360477859482
2004-08-01,1.8724237628043567,-0.43087090888729374,0.0955186398940683
2004-09-01,1.7601627368391906,-0.5488717937522594,0.07393171929477281
2004-10-01,1.753039257319034,-0.537321030644005,0.0758640320336804
2004-11-01,1.5438334865946328,-0.6778266767928218,0.05483460487142527
2004-12-01,1.4726477125969109,-0.7214704914240258,0.04933711153439706
2005-01-01,1.71255538112019,-0.7015109749981365,0.05179406483107718
2005-02-01,1.5667747162393175,-0.914478858104498,0.03007742727441099
2005-03-01,1.8607730354249992,-0.6201013152270201,0.06283666534272289
