Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
1949,7,177.76526328565976,9.064638128491888,9.259256566945483,14.290861051974366,-1.5064628716064898,14.764745788387708,9.021252701745828,50.4680950868565,11.994339825456365,265.0851443349634,2210.0853251827666
1949,8,177.61253670614744,8.907980687960313,9.171844992826435,14.700542827153956,-0.8799389310603092,14.154730255528643,8.905075663401808,50.34695938315643,11.985611932469665,265.1095802583111,2211.898580998731
1949,9,178.0402000081928,8.772381183547797,9.114898440228085,15.24059612087168,-1.534598197333201,13.425523956083651,8.881671634852362,50.25294552998709,11.984048242073966,264.43027540672557,2206.518782846314
1949,10,179.12558243236532,8.660581521485112,9.087191532269006,15.916153348325526,-4.712799919470284,12.570421067162693,8.961513300999865,50.194663709443944,11.98962413252923,261.88028039058145,2184.224271718995
1949,11,180.24759846277232,8.65230018965219,9.050804935127655,16.549367215091827,-5.559097196522967,12.003254299223487,9.080924711787214,49.961442251650496,11.99041989572402,261.8247454452078,2183.616151245702
1949,12,181.37381910486232,8.739118288862699,9.012003532603345,17.148479436582644,-3.825102884006747,11.699324633613818,9.233561987212923,49.573894038905536,11.986955971746749,264.48797416421064,2206.4648838921967
1950,1,182.42385383224698,8.925818812713235,8.966932146701286,17.703631693957153,-0.6491990264894965,11.678076724501551,9.408364683915345,49.02541746922885,11.977828838736459,268.6661669689442,2243.028937766035
1950,2,183.0212374486303,9.083135437222818,9.058960844771681,18.31818401001212,2.5830471115283435,11.693802894285048,9.515284898437006,48.84502120249032,11.969228201300767,273.0881040505036,2281.584906375379
1950,3,183.31490871912283,9.216045750063945,9.286107008527031,18.995184296030725,4.138151914961153,11.740120381213401,9.579350417647648,48.99756132828082,11.962942959962783,276.10872898055226,2308.033482267905
1950,4,183.37448928219806,9.318790148304453,9.666283543661685,19.75418035614905,3.3523893264239346,11.803990415594777,9.613047898611784,49.50383707149396,11.959828524554323,277.16091224521415,2317.432157795443
1950,5,186.04185145172767,9.482356387220598,10.172251734137394,20.58731975494644,2.8445753719589773,11.868249348904547,10.093099412372295,49.72600640097099,11.998359994594288,280.62951103749435,2338.8989092169973
1950,6,191.00165926607428,9.704853464474953,10.791464722200924,21.467499888904513,2.3020353016170887,11.943760235500676,10.98085268901592,49.69915652753506,12.074811480851386,285.9295767172916,2367.9837749080198
1950,7,198.385346426107,9.993442425536543,11.529554820723233,22.389670418575726,2.1526098125047697,12.031561975776775,12.321818313504219,49.37855981377046,12.190614578040215,293.5389273794903,2407.909178822387
1950,8,201.72772433258325,10.272672116087964,12.039924830774815,22.7333157115311,3.6355760439118128,12.251440740063169,13.1839420217948,49.57375312968241,12.27957499197378,299.0504648828397,2435.348658877088
1950,9,201.40192924130983,10.540885458375495,12.331520348501956,22.542013869893164,6.742814143583417,12.595997284160058,13.593239664700974,50.285687056547125,12.345810429986003,302.84760773767005,2453.0395104893364
1950,10,197.1495041774533,10.793056449443176,12.381505291625825,21.792202045537824,12.538986079896011,13.07279591492561,13.498490780467153,51.578266676595376,12.387363639646585,305.8078258550099,2468.707908729276
1950,11,196.77865129965144,10.996303649023066,12.351299925660953,21.380542346400727,15.066959103466196,13.533664420040017,13.61911947321765,53.512474863956164,12.485074003733441,310.0007761349809,2482.9710744388112
1950,12,199.90984452289527,11.156639901533755,12.248194782713226,21.261255608061457,14.526054816637796,13.986539665034375,13.93738974631519,56.04825845944849,12.63356235661997,315.1993980100092,2494.9368128526717
1951,1,206.95958175045382,11.273238330874639,12.0764606368451,21.47624576307564,10.856439671783564,14.429664412962063,14.494314897710902,59.21405155633307,12.837879482017666,321.791367224617,2506.577255810495
1951,2,210.3575938667989,11.44946279883589,11.98387793915736,21.207349006721714,9.70818229329862,15.002954015196106,14.91454342697296,62.11005952808739,12.974495633144764,326.90493602112304,2519.5964857856106
1951,3,210.3038243827473,11.678298870289478,11.963661423997543,20.48740523020264,10.593378034917812,15.696381571841828,15.189141675316138,64.77488891557952,13.046624884837563,330.30869675426,2531.7559113555562
1951,4,206.4056284620664,11.967410332536653,12.02690412472488,19.276189760105634,13.977838574658373,16.523846481527805,15.296524098456763,67.16938241838903,13.046882178262408,332.05067605555206,2545.0576736930016
1951,5,204.3513593088833,12.177386408390483,12.159880160775572,18.369851117953672,15.458665805404234,17.178112801768474,15.230530031311869,69.76042409026022,13.040442355574562,334.22514966212407,2562.989356869851
1951,6,204.06901222905032,12.308203259072863,12.350215714499546,17.754959121940693,14.939495619937388,17.661040716703713,15.006945870231377,72.53319349135074,13.029675466163019,336.60917428232386,2583.4041312576805
1951,7,205.85636147920187,12.350131910897753,12.597304244240025,17.46611280597323,12.248528059791045,17.949010832580754,14.618801309979355,75.52671434230358,13.017967926202342,339.3753623650089,2606.9764827267704
1951,8,207.64605818105773,12.305534683400802,12.662320558964568,17.34863144670549,9.68213537583718,18.0940527730829,14.289298522693135,78.16849516492951,13.037950316730122,341.6179296612851,2620.1812505983057
1951,9,209.34558033974042,12.184333405701445,12.561375196795401,17.37925574732129,7.289336564371772,18.11293639433634,14.021900167327512,80.44279049276699,13.085081757067544,343.2937079737061,2623.550348000581
1951,10,210.84287080940342,11.986036565522621,12.279706104711014,17.552821674849547,5.151659562433998,18.015469235239294,13.832863746829126,82.29688597075193,13.161215324453584,344.29258617608275,2615.9634782084745
1951,11,211.7518364459379,11.887820592665781,12.100531934756082,17.72183469305967,4.387471397201564,18.123629794224797,13.911440406640523,83.50882080441586,13.205813646877033,345.5705052556211,2616.805859117534
1951,12,212.17529274465872,11.880142841811596,12.021761960532906,17.894343632090777,4.617869040364439,18.400900970535904,14.225695846530346,84.13629322483217,13.220971028669375,346.90090856829613,2623.868608561727
1952,1,212.10446131665344,11.972529392253257,12.067944471462557,18.06740709536883,6.093599525525969,18.865321731729196,14.788549318542074,84.16665538679139,13.202987223090656,348.5493696012425,2639.928098935564
1952,2,212.75502638450567,12.037981195019944,12.21921393840254,18.26295035611246,5.376393607650363,18.83318068377592,15.050123092207752,84.81462804994635,13.18843567229122,349.2492511232055,2648.1476636154425
1952,3,214.04751229884084,12.076489412726804,12.444841590134903,18.47664254851871,2.7260068668236697,18.33849758449488,15.03532758925018,86.01271656326229,13.178577104618125,349.08737927555194,2648.9003820694907
1952,4,216.02414302068047,12.08040630004981,12.738301501854592,18.706240754706027,-0.7311686832300387,17.346511995291262,14.71344064427737,87.82369172462728,13.175537375411349,349.27468596970203,2650.93313477696
